,Titulo,Texto,textoPLN,tf-idf
167,Increíbles Langostinos Crujientes _ Receta de Cocina en Familia.txt,que recién te quiero compartir con todos vosotros es un delicioso aperitivo de unos langostinos crujientes y para ello tengo aquí los siguientes ingredientes tengo ya pelada 300 gramos de langostino Qué son 22 unidades 2 huevos tamaño l 100 gramos de queso pan tostado aceite de oliva suave se puede cambiar por Si se desea por aceite de fritura poco de San muy poca y aquí tengo en agua sumergido para que lo conocen los quemen Alfredo una brocheta de bambú simplemente con este ingrediente sale un aperitivo extraordinario Para tomarlo con nuestros amigos o familiares empiezo Bueno gracias el primer paso es triturar los chicos los chicos se pueden seguir así será la máquina Pero yo lo pondré así como la mitad en una bolsa de plástico y con un rodillo Mira nomás que si le podemos dar quédese con esta cantidad creo que suficiente para coger y reposar no se sigue poniendo huevos en un plato con muy pocas ha puesto que lo llevan la suya y yo nada bueno Sí güey abatidos Cómo se besan líquido coco un langostino se coge Así que no llega la punta Así un poco abierto que presentable logopeda recoge blanco que se reboza el huevón y se pasa así porque los ricos ya tenemos una fuente Así lo haré lo haré todo ahora me Pasaré al fuego para freírlo para que se vean cómo queda los langostinos finalizado pero se puede coger y tenerlo preparado conformista mételo en la nevera y freírlo en el momento que lo vayamos a utilizar me ha sobrado bastante huevo que se puede utilizar para una pequeña tortilla y una foto de tu hijo y pues abundancia aceite en una sartén mejor frío por tanda y lo vamos pasando así a las artes mejor un fuego medio tiene que freír los muy pocos Está increíble y se sacan son poco afecto Así que vayan y aparte tengo aquí una fuente con papel absorbentes y muestro cómo queda finalizada riquísimo que está increíble langostino crujiente es una receta que se prepara en menos de 30 minutos es económica puesto que los langostinos que utiliza dos o crudo pero congelada por eso le cambia el color a salir nosotros adaptadas a vuestro gusto pintura más o menos los hijos lo podía acompañar con una salsa de soja guarde dulce eso siempre arbusto personal pero no dejes de hacerlo lo sorprenderán los riquísimos que están yo me despido hasta el próximo video yo mando un beso enorme para todos suscríbete y no olvide pinche la campana para recibir las notificaciones,"['recien', 'quier', 'compart', 'delici', 'aperit', 'langostin', 'crujient', 'ello', 'aqu', 'siguient', 'ingredient', 'pel', '300', 'gram', 'langostin', '22', 'unidad', '2', 'huev', 'tamañ', 'l', '100', 'gram', 'ques', 'pan', 'tost', 'aceit', 'oliv', 'suav', 'pued', 'cambi', 'si', 'dese', 'aceit', 'fritur', 'san', 'poc', 'aqu', 'agu', 'sumerg', 'conoc', 'quem', 'alfred', 'brochet', 'bambu', 'simplement', 'ingredient', 'sal', 'aperit', 'extraordinari', 'tom', 'amig', 'familiar', 'empiez', 'buen', 'graci', 'prim', 'pas', 'tritur', 'chic', 'chic', 'pued', 'segu', 'asi', 'maquin', 'pondr', 'asi', 'mit', 'bols', 'plastic', 'rodill', 'mir', 'nomas', 'si', 'pod', 'dar', 'quedes', 'cantid', 'cre', 'suficient', 'cog', 'rep', 'sig', 'pon', 'huev', 'plat', 'poc', 'puest', 'llev', 'buen', 'güey', 'abat', 'com', 'bes', 'liqu', 'coc', 'langostin', 'cog', 'asi', 'lleg', 'punt', 'asi', 'abiert', 'present', 'logoped', 'recog', 'blanc', 'reboz', 'huevon', 'pas', 'asi', 'ric', 'fuent', 'asi', 'har', 'har', 'ahor', 'pas', 'fueg', 'fre', 'vean', 'com', 'qued', 'langostin', 'finaliz', 'pued', 'cog', 'ten', 'prepar', 'conform', 'metel', 'never', 'fre', 'moment', 'vay', 'utiliz', 'sobr', 'bastant', 'huev', 'pued', 'utiliz', 'pequeñ', 'tortill', 'fot', 'hij', 'pues', 'abund', 'aceit', 'sarten', 'mejor', 'fri', 'tand', 'vam', 'pas', 'asi', 'artes', 'mejor', 'fueg', 'medi', 'freir', 'poc', 'increibl', 'sac', 'afect', 'asi', 'vay', 'apart', 'aqu', 'fuent', 'papel', 'absorbent', 'muestr', 'com', 'qued', 'finaliz', 'riquisim', 'increibl', 'langostin', 'crujient', 'recet', 'prep', 'men', '30', 'minut', 'econom', 'puest', 'langostin', 'utiliz', 'dos', 'crud', 'congel', 'cambi', 'color', 'sal', 'adapt', 'gust', 'pintur', 'men', 'hij', 'pod', 'acompañ', 'sals', 'soj', 'guard', 'dulc', 'siempr', 'arbust', 'personal', 'dej', 'hac', 'sorprend', 'riquis', 'desp', 'proxim', 'vide', 'mand', 'bes', 'enorm', 'suscribet', 'olvid', 'pinch', 'campan', 'recib', 'notif']","  (5, 1)	1.0
  (14, 1)	1.0
  (63, 0)	1.0
  (66, 0)	1.0
  (96, 1)	1.0
  (98, 0)	1.0
  (101, 0)	1.0
  (110, 0)	1.0
  (113, 0)	1.0
  (123, 1)	1.0
  (154, 0)	1.0
  (164, 0)	1.0
  (177, 1)	1.0
  (186, 1)	1.0"
168,BOQUERONES en vinagre con FRESAS 🍓_ Un aperitivo de lujo.txt,hola chicos hoy vamos a hacer un apetito súper fácil y pintón para estas fiestas que vienen con un sabor contra menos sorprendente llevará fresas boquerones en vinagre y luego os explicaré cómo se hace una naranja un poquito de azúcar son 25 gramos más o menos un poquito de vinagre vino blanco y pimienta y esos partiditos vale aquí tenemos el zumo de naranja y vamos a mezclarlo con el azúcar y vamos a ponerle un chorrillo de vale vamos a poner esta noche por encima y las dejamos ahí que me hacen un poquito con este juego vale pues media horita más o menos en frío eh todavía no pongáis el café en un sitio venga que nos vamos a sacar a un platito y vamos a poner todo el juguito que queda ahora si en el juego nada un poquitín pesada un poquito de ilusión mientras vamos montando los pies si estás por aquí te dejamos los rabos de su pareja vale necesita nos enrollamos así un poquito el boquerón y los miramos por aquí y papá como bocadillito y así haremos con todas hasta voy a montar 24 no se necesita que le contaron que está mezcla de sabores tan extraña no se me ocurriera no claro es nada más y nada menos que ya está bueno yo la tunear siempre porque nunca pudo hacer las cosas fritas pero vale y eso tiene un montón de rápido yo no tengo en la mesa cuando vienen los invitados pero como yo lo que tenía en el casito que ha hecho una especie de caramelo en el tiempo no lo he mirado pero el tiempo en el personal recetas más o menos 6 un besito y nada y ahora vamos a cenar un poquito por encima y ya está y ya me contaréis hasta luego,"['hol', 'chic', 'hoy', 'vam', 'hac', 'apetit', 'sup', 'facil', 'pinton', 'fiest', 'vien', 'sabor', 'men', 'sorprendent', 'llev', 'fres', 'boqueron', 'vinagr', 'lueg', 'explic', 'com', 'hac', 'naranj', 'poquit', 'azuc', '25', 'gram', 'men', 'poquit', 'vinagr', 'vin', 'blanc', 'pimient', 'partidit', 'val', 'aqu', 'zum', 'naranj', 'vam', 'mezcl', 'azuc', 'vam', 'pon', 'chorrill', 'val', 'vam', 'pon', 'noch', 'encim', 'dej', 'ahi', 'hac', 'poquit', 'jueg', 'val', 'pues', 'medi', 'horit', 'men', 'fri', 'eh', 'todav', 'pong', 'caf', 'siti', 'veng', 'vam', 'sac', 'platit', 'vam', 'pon', 'juguit', 'qued', 'ahor', 'si', 'jueg', 'poquitin', 'pes', 'poquit', 'ilusion', 'mientr', 'vam', 'mont', 'pies', 'si', 'aqu', 'dej', 'rab', 'parej', 'val', 'necesit', 'enroll', 'asi', 'poquit', 'boqueron', 'mir', 'aqu', 'pap', 'bocadillit', 'asi', 'har', 'tod', 'voy', 'mont', '24', 'necesit', 'cont', 'mezcl', 'sabor', 'tan', 'extrañ', 'ocurr', 'clar', 'men', 'buen', 'tun', 'siempr', 'nunc', 'pud', 'hac', 'cos', 'frit', 'val', 'monton', 'rap', 'mes', 'vien', 'invit', 'casit', 'hech', 'especi', 'caramel', 'tiemp', 'mir', 'tiemp', 'personal', 'recet', 'men', '6', 'besit', 'ahor', 'vam', 'cen', 'poquit', 'encim', 'cont', 'lueg']","  (3, 6)	1.0
  (4, 1)	1.0
  (12, 2)	1.0
  (21, 1)	1.0
  (23, 4)	1.0
  (27, 2)	1.0
  (28, 4)	1.0
  (34, 5)	1.0
  (35, 0)	1.0
  (38, 6)	1.0
  (41, 6)	1.0
  (42, 3)	1.0
  (44, 5)	1.0
  (45, 6)	1.0
  (46, 3)	1.0
  (51, 1)	1.0
  (52, 4)	1.0
  (54, 5)	1.0
  (58, 2)	1.0
  (66, 6)	1.0
  (69, 6)	1.0
  (70, 3)	1.0
  (78, 4)	1.0
  (81, 6)	1.0
  (85, 0)	1.0
  (89, 5)	1.0
  (93, 4)	1.0
  (96, 0)	1.0
  (113, 2)	1.0
  (119, 1)	1.0
  (122, 5)	1.0
  (137, 2)	1.0
  (141, 6)	1.0
  (143, 4)	1.0"
169,Piruletas de Jamón York y queso _ Receta de Cocina en Familia.txt,piruleta de amonio y se encoge la masa de hojaldre se le puede,"['pirulet', 'amoni', 'encog', 'mas', 'hojaldr', 'pued']","  (0, 4)	1.0
  (1, 0)	1.0
  (2, 1)	1.0
  (3, 3)	1.0
  (4, 2)	1.0
  (5, 5)	1.0"
170,Sándwich de Jamón York y Queso _ Receta de Cocina en Familia.txt,Hola Marce unos sándwich de jamón York y queso sin huevo y para ello sigo aquí los siguientes ingredientes para 4 personas 4 8 lonchas de panceta jamón en lonchas queso queso semicurado o queso Buda y medio litro de leche para hacer una bechamel y 50 G de mantequilla y 50 G de harina de trigo ingredientes para hacer la bechamel la nuez moscada la leche los 50 G de mantequilla y los 50 de harina y luego para ponerle encima que sos Así que nos vamos a ir a fuego vamos a preparar mi puesto un caso en el fuego y de empezar por ponerla mantequilla pues ya se está disolviendo la mantequilla me voy a poner los 50 gramos de harina y eso lo vamos a arreglar aquí en foco para que no sepa lugar en a un poco la mantequilla ya la ha robado un poco con la harina para que no se vacía crudo Y ya le dije poniendo la leche que le puesto un poco tibia en el microondas para hacer la bechamel,"['hol', 'marc', 'sandwich', 'jamon', 'york', 'ques', 'huev', 'ello', 'sig', 'aqu', 'siguient', 'ingredient', '4', 'person', '4', '8', 'lonch', 'pancet', 'jamon', 'lonch', 'ques', 'ques', 'semicur', 'ques', 'bud', 'medi', 'litr', 'lech', 'hac', 'bechamel', '50', 'g', 'mantequill', '50', 'g', 'harin', 'trig', 'ingredient', 'hac', 'bechamel', 'nuez', 'mosc', 'lech', '50', 'g', 'mantequill', '50', 'harin', 'lueg', 'pon', 'encim', 'sos', 'asi', 'vam', 'ir', 'fueg', 'vam', 'prepar', 'puest', 'cas', 'fueg', 'empez', 'pon', 'mantequill', 'pues', 'disolv', 'mantequill', 'voy', 'pon', '50', 'gram', 'harin', 'vam', 'arregl', 'aqu', 'foc', 'sep', 'lug', 'mantequill', 'rob', 'harin', 'vac', 'crud', 'dij', 'pon', 'lech', 'puest', 'tibi', 'microond', 'hac', 'bechamel']","  (3, 7)	1.0
  (5, 13)	1.0
  (9, 1)	1.0
  (11, 6)	1.0
  (16, 9)	1.0
  (18, 7)	1.0
  (19, 9)	1.0
  (20, 13)	1.0
  (21, 13)	1.0
  (23, 13)	1.0
  (27, 8)	1.0
  (28, 4)	1.0
  (29, 2)	1.0
  (30, 0)	1.0
  (32, 10)	1.0
  (33, 0)	1.0
  (35, 5)	1.0
  (37, 6)	1.0
  (38, 4)	1.0
  (39, 2)	1.0
  (42, 8)	1.0
  (43, 0)	1.0
  (45, 10)	1.0
  (46, 0)	1.0
  (47, 5)	1.0
  (49, 11)	1.0
  (53, 14)	1.0
  (55, 3)	1.0
  (56, 14)	1.0
  (58, 12)	1.0
  (60, 3)	1.0
  (62, 11)	1.0
  (63, 10)	1.0
  (66, 10)	1.0
  (68, 11)	1.0
  (69, 0)	1.0
  (71, 5)	1.0
  (72, 14)	1.0
  (74, 1)	1.0
  (78, 10)	1.0
  (80, 5)	1.0
  (84, 11)	1.0
  (85, 8)	1.0
  (86, 12)	1.0
  (89, 4)	1.0
  (90, 2)	1.0"
171,"Sangre Frita con cebolla, piñones y orégano _ Receta de Cocina en Familia.txt",felicidad con cebolla ingredientes o sangre cebolla orégano piñones y un poco de morcilla y hasta empezar la sangre y se pone el aceite de oliva y cebolla,"['felic', 'ceboll', 'ingredient', 'sangr', 'ceboll', 'oregan', 'piñon', 'morcill', 'empez', 'sangr', 'pon', 'aceit', 'oliv', 'ceboll']","  (0, 3)	1.0
  (1, 1)	1.0
  (2, 4)	1.0
  (3, 10)	1.0
  (4, 1)	1.0
  (5, 7)	1.0
  (6, 8)	1.0
  (7, 5)	1.0
  (8, 2)	1.0
  (9, 10)	1.0
  (10, 9)	1.0
  (11, 0)	1.0
  (12, 6)	1.0
  (13, 1)	1.0"
172,Ajos Tiernos en Tempura _ Receta de Cocina en Familia.txt,la casita que van a hacer hoy yo en una rico aceite en tempura lo vamos hacer con huevo para ello tengo los siguientes ingredientes 1 manojo de ajos tiernos ya pelada Lávate preparado para utilizar un huevo se encuentra G de harina de maíz o sea maicena se encuentra gramos de harina de trigo Blanca una cucharadita de levadura en polvo 125 ML de agua muy fría y ya esto lo es lo que vamos a utilizar para hacer la tempura bien fecha para ti lo primero el huevo es separar la Clara de la yema,"['casit', 'van', 'hac', 'hoy', 'ric', 'aceit', 'tempur', 'vam', 'hac', 'huev', 'ello', 'siguient', 'ingredient', '1', 'manoj', 'ajos', 'tiern', 'pel', 'lavat', 'prepar', 'utiliz', 'huev', 'encuentr', 'g', 'harin', 'maiz', 'maicen', 'encuentr', 'gram', 'harin', 'trig', 'blanc', 'cucharadit', 'levadur', 'polv', '125', 'ml', 'agu', 'fri', 'vam', 'utiliz', 'hac', 'tempur', 'bien', 'fech', 'primer', 'huev', 'separ', 'clar', 'yem']","  (0, 6)	1.0
  (1, 37)	1.0
  (2, 14)	1.0
  (3, 16)	1.0
  (4, 29)	1.0
  (5, 1)	1.0
  (6, 32)	1.0
  (7, 36)	1.0
  (8, 14)	1.0
  (9, 17)	1.0
  (10, 9)	1.0
  (11, 31)	1.0
  (12, 18)	1.0
  (14, 23)	1.0
  (15, 3)	1.0
  (16, 33)	1.0
  (17, 25)	1.0
  (18, 19)	1.0
  (19, 27)	1.0
  (20, 35)	1.0
  (21, 17)	1.0
  (22, 10)	1.0
  (24, 15)	1.0
  (25, 22)	1.0
  (26, 21)	1.0
  (27, 10)	1.0
  (28, 13)	1.0
  (29, 15)	1.0
  (30, 34)	1.0
  (31, 5)	1.0
  (32, 8)	1.0
  (33, 20)	1.0
  (34, 26)	1.0
  (35, 0)	1.0
  (36, 24)	1.0
  (37, 2)	1.0
  (38, 12)	1.0
  (39, 36)	1.0
  (40, 35)	1.0
  (41, 14)	1.0
  (42, 32)	1.0
  (43, 4)	1.0
  (44, 11)	1.0
  (45, 28)	1.0
  (46, 17)	1.0
  (47, 30)	1.0
  (48, 7)	1.0
  (49, 38)	1.0"
173,"ENSALADA de PATATA diferente, no te la puedes perder‼️.txt",hola chicos hoy vamos a hacer una receta para aprovechar varias cositas que tenía por ahí por la nevera y vamos a empezar cosiendo estas cuatro patatitas un puñadito un cuartito de cebolleta fresca una un poquito de vinagre en este caso de Jerez aceite de oliva que vamos a ir poniendo poquito a poco según nos gustó la textura tenemos un buen chorrito y empezamos a triturar le voy a poner o algo cerramos apenas está Tata ya estaba fría y hablamos a partir rajita como de un centímetro y medio una cosa las ponemos en un ratito y te vamos a poner esta mega salsa por encima el final y no era mi intención prácticamente hemos hecho un salmorejo de pimientos del piquillo pero está de muerte así que como me guarnición favorita para el salmorejo es el huevito duro,"['hol', 'chic', 'hoy', 'vam', 'hac', 'recet', 'aprovech', 'vari', 'cosit', 'ahi', 'never', 'vam', 'empez', 'cos', 'cuatr', 'patatit', 'puñadit', 'cuartit', 'cebollet', 'fresc', 'poquit', 'vinagr', 'cas', 'jerez', 'aceit', 'oliv', 'vam', 'ir', 'pon', 'poquit', 'segun', 'gust', 'textur', 'buen', 'chorrit', 'empez', 'tritur', 'voy', 'pon', 'cerr', 'apen', 'tat', 'fri', 'habl', 'part', 'rajit', 'centimetr', 'medi', 'cos', 'pon', 'ratit', 'vam', 'pon', 'meg', 'sals', 'encim', 'final', 'intencion', 'practic', 'hech', 'salmorej', 'pimient', 'piquill', 'muert', 'asi', 'guarnicion', 'favorit', 'salmorej', 'huevit', 'dur']","  (3, 5)	1.0
  (11, 5)	1.0
  (12, 1)	1.0
  (13, 0)	1.0
  (20, 3)	1.0
  (26, 5)	1.0
  (28, 2)	1.0
  (29, 3)	1.0
  (35, 1)	1.0
  (38, 2)	1.0
  (48, 0)	1.0
  (49, 2)	1.0
  (51, 5)	1.0
  (52, 2)	1.0
  (60, 4)	1.0
  (67, 4)	1.0"
174,Paté de queso con nueces _ Receta de Cocina en Familia.txt,Canal 21 de harina de crema de queso de queso de untar en un tigre dientes o una tarrina de queso de untar un poco de pimienta y nuez pan tostado para luego lo ponemos un poco de pimienta en el piso bien calanca molida y las Nueces ansiedad al tránsito se puede partir incluso pelada y puede partir un coco las manos con las manos están bien la verdad sí se va moviendo poniéndole nueces y se va moviendo para que se mezcle todo bien Eso es conveniente sacarlo media hora por lo menos de frigorífico,"['canal', '21', 'harin', 'crem', 'ques', 'ques', 'untar', 'tigr', 'dient', 'tarrin', 'ques', 'untar', 'pimient', 'nuez', 'pan', 'tost', 'lueg', 'pon', 'pimient', 'pis', 'bien', 'calanc', 'mol', 'nuec', 'ansied', 'transit', 'pued', 'part', 'inclus', 'pel', 'pued', 'part', 'coc', 'man', 'man', 'bien', 'verd', 'va', 'mov', 'pon', 'nuec', 'va', 'mov', 'mezcl', 'bien', 'convenient', 'sac', 'medi', 'hor', 'men', 'frigorif']","  (4, 8)	1.0
  (5, 8)	1.0
  (6, 9)	1.0
  (10, 8)	1.0
  (11, 9)	1.0
  (12, 5)	1.0
  (17, 6)	1.0
  (18, 5)	1.0
  (20, 0)	1.0
  (23, 3)	1.0
  (26, 7)	1.0
  (27, 4)	1.0
  (30, 7)	1.0
  (31, 4)	1.0
  (33, 1)	1.0
  (34, 1)	1.0
  (35, 0)	1.0
  (37, 10)	1.0
  (38, 2)	1.0
  (39, 6)	1.0
  (40, 3)	1.0
  (41, 10)	1.0
  (42, 2)	1.0
  (44, 0)	1.0"
175,BUTIFARRA con champiñones y pasas.txt,hola chicos vamos a hacer una butifarra con champiñones y setas necesitaremos con una butifarra de estas frescas que ya la tenían todas partes esto es un paquetito de estos que vienen setas combinadas vienen Portobello champiñones y setas pero podéis poner lo que os dé la gana yo voy a usar nada cebolleta fresca un puñado de pasas sultanas una hojita de laurel tomillo romero tres ajos sal y pimienta que no falte aceite de oliva virgen extra perejil y un poquito de buen vino tinto y un poquito de Pedro Ximénez o cualquier otro vino dulce que tengáis y os apetezca lo primero que vamos a hacer es pelar la butifarra creo que en Cataluña se llama Parra esparracar no sale bastante mensajito mirar qué fácil vamos a hacer trocitos iguales menos he puesto los guantes porque he tenido un pequeñito percance con un cuchillo que es nuevo como los carga el diablo y simplemente portáis y hasta pero la verdad que es que no se tarda nada ponemos un poquito de aceite la sartén bien caliente y llorando las bolitas de butifarra y mientras vamos a ir poniendo las una gotita al César solamente a la cebolleta poner un chorreón de 10 minutos y otro me duché y ahora sí que lo vamos a bajar un poquito hasta que reduzca dependiendo de si queremos más o menos espesa la sal ahora veremos cuánto tiempo llevará eso,"['hol', 'chic', 'vam', 'hac', 'butifarr', 'champiñon', 'set', 'necesit', 'butifarr', 'fresc', 'tod', 'part', 'paquetit', 'vien', 'set', 'combin', 'vien', 'portobell', 'champiñon', 'set', 'pod', 'pon', 'de', 'gan', 'voy', 'usar', 'cebollet', 'fresc', 'puñ', 'pas', 'sultan', 'hojit', 'laurel', 'tomill', 'romer', 'tres', 'ajos', 'sal', 'pimient', 'falt', 'aceit', 'oliv', 'virg', 'extra', 'perejil', 'poquit', 'buen', 'vin', 'tint', 'poquit', 'pedr', 'ximenez', 'cualqui', 'vin', 'dulc', 'apetezc', 'primer', 'vam', 'hac', 'pel', 'butifarr', 'cre', 'cataluñ', 'llam', 'parr', 'esparrac', 'sal', 'bastant', 'mensajit', 'mir', 'facil', 'vam', 'hac', 'trocit', 'igual', 'men', 'puest', 'guant', 'pequeñit', 'percanc', 'cuchill', 'nuev', 'carg', 'diabl', 'simplement', 'port', 'verd', 'tard', 'pon', 'poquit', 'aceit', 'sarten', 'bien', 'calient', 'llor', 'bolit', 'butifarr', 'mientr', 'vam', 'ir', 'pon', 'gotit', 'ces', 'sol', 'cebollet', 'pon', 'chorreon', '10', 'minut', 'duch', 'ahor', 'vam', 'baj', 'poquit', 'reduzc', 'depend', 'si', 'quer', 'men', 'espes', 'sal', 'ahor', 'ver', 'cuant', 'tiemp', 'llev']","  (2, 6)	1.0
  (3, 1)	1.0
  (4, 0)	1.0
  (6, 5)	1.0
  (8, 0)	1.0
  (14, 5)	1.0
  (19, 5)	1.0
  (21, 2)	1.0
  (37, 4)	1.0
  (45, 3)	1.0
  (49, 3)	1.0
  (57, 6)	1.0
  (58, 1)	1.0
  (60, 0)	1.0
  (66, 4)	1.0
  (71, 6)	1.0
  (72, 1)	1.0
  (88, 2)	1.0
  (89, 3)	1.0
  (96, 0)	1.0
  (98, 6)	1.0
  (100, 2)	1.0
  (105, 2)	1.0
  (111, 6)	1.0
  (113, 3)	1.0
  (120, 4)	1.0"
176,Empanadillas de Mozzarella _ Receta de Cocina en Familia.txt,Oigan un entrante entrante son una empanadilla de mozzarela tengo aquí los siguientes ingredientes para hacer esa rica empanadillas paquetes de masa de empanadillas de las que vienen ya preparadas para utilizarla Grande y pequeño hoy las que tengo aquí yo tamaño grande lo voy a utilizar la misma cantidad de queso que de tomate frito tengo dos bolas de mozzarella grande y también mini pero la voy a hacer trozo pequeño y la misma cantidad tengo 250 de mozzarela y 250 de tomate en el Sito sería fallecimiento de un poco de sal orégano y el aceite que tengo aquí ya tengo troceado en el 500 y no me gusta la pimienta Blanca notificaciones,"['oig', 'entrant', 'entrant', 'empanadill', 'mozzarel', 'aqu', 'siguient', 'ingredient', 'hac', 'ric', 'empanadill', 'paquet', 'mas', 'empanadill', 'vien', 'prepar', 'utiliz', 'grand', 'pequeñ', 'hoy', 'aqu', 'tamañ', 'grand', 'voy', 'utiliz', 'mism', 'cantid', 'ques', 'tomat', 'frit', 'dos', 'bol', 'mozzarell', 'grand', 'mini', 'voy', 'hac', 'troz', 'pequeñ', 'mism', 'cantid', '250', 'mozzarel', '250', 'tomat', 'sit', 'fallec', 'sal', 'oregan', 'aceit', 'aqu', 'troc', '500', 'gust', 'pimient', 'blanc', 'notif']","  (1, 4)	1.0
  (2, 4)	1.0
  (3, 3)	1.0
  (4, 8)	1.0
  (5, 1)	1.0
  (8, 6)	1.0
  (10, 3)	1.0
  (13, 3)	1.0
  (16, 11)	1.0
  (17, 5)	1.0
  (18, 9)	1.0
  (20, 1)	1.0
  (22, 5)	1.0
  (23, 12)	1.0
  (24, 11)	1.0
  (25, 7)	1.0
  (26, 2)	1.0
  (28, 10)	1.0
  (33, 5)	1.0
  (35, 12)	1.0
  (36, 6)	1.0
  (38, 9)	1.0
  (39, 7)	1.0
  (40, 2)	1.0
  (41, 0)	1.0
  (42, 8)	1.0
  (43, 0)	1.0
  (44, 10)	1.0
  (50, 1)	1.0"
177,Tortilla de Jamón York con orégano _ Receta de Cocina en Familia.txt,ingredientes 4 huevos a dónde hay asociado aceite de oliva se tapa con una tapadera 1 minutos,"['ingredient', '4', 'huev', 'dond', 'asoci', 'aceit', 'oliv', 'tap', 'tapader', '1', 'minut']","  (0, 4)	1.0
  (2, 3)	1.0
  (3, 2)	1.0
  (4, 1)	1.0
  (5, 0)	1.0
  (6, 6)	1.0
  (7, 7)	1.0
  (8, 8)	1.0
  (10, 5)	1.0"
178,Pan con sobrasada y miel _ Receta de Cocina en Familia.txt,Llévame a preparar un traje pan con sobrasada y bien y los ingredientes son dos trozos grandes de sobrasada miel y por encima le van a poner un foco de almendras molidas y nada más como empezar a preparar Aquí tengo preparada la subrayadas,"['llevam', 'prepar', 'traj', 'pan', 'sobras', 'bien', 'ingredient', 'dos', 'troz', 'grand', 'sobras', 'miel', 'encim', 'van', 'pon', 'foc', 'almendr', 'mol', 'empez', 'prepar', 'aqu', 'prepar', 'subray']","  (0, 9)	1.0
  (1, 14)	1.0
  (2, 17)	1.0
  (3, 12)	1.0
  (4, 15)	1.0
  (5, 2)	1.0
  (6, 8)	1.0
  (7, 3)	1.0
  (8, 18)	1.0
  (9, 7)	1.0
  (10, 15)	1.0
  (11, 10)	1.0
  (12, 5)	1.0
  (13, 19)	1.0
  (14, 13)	1.0
  (15, 6)	1.0
  (16, 0)	1.0
  (17, 11)	1.0
  (18, 4)	1.0
  (19, 14)	1.0
  (20, 1)	1.0
  (21, 14)	1.0
  (22, 16)	1.0"
179,Pan con Pimentón _ Receta de Cocina en Familia.txt,Oiga ma te va con pimentón y para hacer pan con pimentón tengo medio va de campo grande pero se puede hacer con cualquier clase de pan y no tiene que ser imprescindibles hasta mentir yo tengo este y vengo medio pa Solamente voy a poner tres partes se pueden hacer con arreglo a las personas que llegan a ser más o menos cantidad tengo 3 dientes de ajos pelados aceite de oliva virgen y pimentón Dulce entonces bien pesada compartir el pan se parte una rebanada de pan pero pues Tómatela así a lo largo tan larga la vi a partir ahora actividad y por la mitad entonces son más cómodas para para servir y los viejones en una bandeja de uno así un otro más bueno pues yo tengo ya es todo lo que son esos tres cortes el partido entre y lo voy a poner en el horno arriba y abajo a unos 200 así hasta que pase dure cuando esté dorado Entonces yo salga y le daré el ajo y el resto de ingredientes que se vea el pan que está dorado cuando está duro está ya tostado tiene la colonia paga el uno y ya estés acá y ahora siguiente va su día más aquí un poco lo voy haciendo para que lo vea y Escoge el azul se le puede dar por arriba y por abajo Mientras ella se coge salía un poco solamente se le puede dar para arriba y por abajo el aceite de oliva virgen y alimento,"['oig', 'ma', 'va', 'pimenton', 'hac', 'pan', 'pimenton', 'medi', 'va', 'camp', 'grand', 'pued', 'hac', 'cualqui', 'clas', 'pan', 'ser', 'imprescind', 'ment', 'veng', 'medi', 'pa', 'sol', 'voy', 'pon', 'tres', 'part', 'pued', 'hac', 'arregl', 'person', 'lleg', 'ser', 'men', 'cantid', '3', 'dient', 'ajos', 'pel', 'aceit', 'oliv', 'virg', 'pimenton', 'dulc', 'entonc', 'bien', 'pes', 'compart', 'pan', 'part', 'reban', 'pan', 'pues', 'tomatel', 'asi', 'larg', 'tan', 'larg', 'vi', 'part', 'ahor', 'activ', 'mit', 'entonc', 'comod', 'serv', 'viejon', 'bandej', 'asi', 'buen', 'pues', 'tres', 'cort', 'part', 'voy', 'pon', 'horn', 'arrib', 'abaj', '200', 'asi', 'pas', 'dur', 'dor', 'entonc', 'salg', 'dar', 'ajo', 'rest', 'ingredient', 'vea', 'pan', 'dor', 'dur', 'tost', 'coloni', 'pag', 'aca', 'ahor', 'siguient', 'va', 'dia', 'aqu', 'voy', 'hac', 'vea', 'escog', 'azul', 'pued', 'dar', 'arrib', 'abaj', 'mientr', 'cog', 'sal', 'sol', 'pued', 'dar', 'arrib', 'abaj', 'aceit', 'oliv', 'virg', 'aliment']","  (2, 10)	1.0
