,Titulo,Texto,textoPLN,tf-idf
  (22, 1)	1.0
  (23, 10)	1.0
  (25, 3)	1.0
  (26, 8)	1.0
  (27, 9)	1.0
  (31, 0)	1.0
  (36, 6)	1.0
  (38, 8)	1.0
  (42, 0)	1.0
  (45, 3)	1.0
  (46, 5)	1.0
  (47, 1)	1.0
  (52, 10)	1.0
  (55, 8)	1.0
  (56, 9)	1.0
  (60, 3)	1.0
  (61, 1)	1.0
  (63, 8)	1.0
  (64, 9)	1.0"
115,GUISANTES FRESCOS CON CRUJIENTE DE JAMÓN.txt,hoy vamos a preparar guisantes frescos y para ello tengo aquí un kilo de guisantes que están todavía dentro de su vaina luego los desgranar hemos Necesitamos aceite tomate en este caso el frito casero un poquito de vino blanco sal cebolla puerro y unos filetes de jamón para hacer el crujiente de jamón hemos puesto los filetes de jamón sobre papel de cocina y sobre un plato ahora lo vamos a tapar así bien y lo vamos a meter un minuto o 50 segundos al microondas hasta que comprobemos que están crujientes y viendo uricos después de un minuto en el microondas ya ves cómo se ha quedado el jabón Mira cómo se parte en vez ahora vamos a esperar a que se enfríe el todo para mirarlo para que se nos quede con una especie de sal de jamón para desgranar los guisantes pretamos Así es la vaina y con el dedo lo sacamos miras que sencillo se abre la vaina y con el dedo y lo sacamos Bueno pues ahora tenemos que pelar todos Así que un poquito de tiempo y paciencia que esto es un entretenimiento para preparar el apaño de los instantes demostró sea la parte Blanca del puerro y media cebolla y ahora lo vamos a freír espolvoreamos y lo dejaremos freír a fuego medio hasta que estés O sea tenemos frita las verduritas ahora le voy a Añadir un poquito de harina la robamos que allá no también un poquito de tomate frito y le añado un chorrito de vino blanco dejamos que se evapore el alcohol y solo nos faltará añadirle ya los guisantes cocidos y un poquito del caldo de la cocción de los gigantes para formar La salsita para cocer los guisantes hemos puesto una cazuela con abundante agua con sal y metemos los guisantes como son frescos y son más bien pequeños se nos van a coser en salida probaremos uno para ver si está co sido a nuestro gusto y a continuación los pasaremos a la sartén donde tenemos hecho y la baño con un poquito de caldo de cocción después de haber tenido 8 minutos cociendo los los bizantinos los ponemos en nuestra salte del baño y los vamos a dejar que se mezclen bien con el fuego suavecito le añadimos un poco de caldo de la cocción y aquí os presentó un plato de nuestros visitantes frescos con crujiente de jamón y espolvoreado por encima el jamoncito que hemos hecho anteriormente crujiente Y el contraste de texturas es fabuloso,"['hoy', 'vam', 'prepar', 'guisant', 'fresc', 'ello', 'aqu', 'kil', 'guisant', 'todav', 'dentr', 'vain', 'lueg', 'desgran', 'necesit', 'aceit', 'tomat', 'cas', 'frit', 'caser', 'poquit', 'vin', 'blanc', 'sal', 'ceboll', 'puerr', 'filet', 'jamon', 'hac', 'crujient', 'jamon', 'puest', 'filet', 'jamon', 'papel', 'cocin', 'plat', 'ahor', 'vam', 'tap', 'asi', 'bien', 'vam', 'met', 'minut', '50', 'segund', 'microond', 'comprob', 'crujient', 'viend', 'uric', 'despues', 'minut', 'microond', 'ves', 'com', 'qued', 'jabon', 'mir', 'com', 'part', 'vez', 'ahor', 'vam', 'esper', 'enfri', 'mir', 'qued', 'especi', 'sal', 'jamon', 'desgran', 'guisant', 'pret', 'asi', 'vain', 'ded', 'sac', 'mir', 'sencill', 'abre', 'vain', 'ded', 'sac', 'buen', 'pues', 'ahor', 'pel', 'asi', 'poquit', 'tiemp', 'pacienci', 'entreten', 'prepar', 'apañ', 'instant', 'demostr', 'part', 'blanc', 'puerr', 'medi', 'ceboll', 'ahor', 'vam', 'freir', 'espolvor', 'dej', 'freir', 'fueg', 'medi', 'frit', 'verdurit', 'ahor', 'voy', 'añad', 'poquit', 'harin', 'rob', 'alla', 'poquit', 'tomat', 'frit', 'añad', 'chorrit', 'vin', 'blanc', 'dej', 'evapor', 'alcohol', 'sol', 'falt', 'añad', 'guisant', 'coc', 'poquit', 'cald', 'coccion', 'gigant', 'form', 'salsit', 'coc', 'guisant', 'puest', 'cazuel', 'abund', 'agu', 'sal', 'met', 'guisant', 'fresc', 'bien', 'pequeñ', 'van', 'cos', 'sal', 'prob', 'ver', 'si', 'co', 'sid', 'gust', 'continu', 'pas', 'sarten', 'hech', 'bañ', 'poquit', 'cald', 'coccion', 'despues', 'hab', '8', 'minut', 'coc', 'bizantin', 'pon', 'salt', 'bañ', 'vam', 'dej', 'mezcl', 'bien', 'fueg', 'suavecit', 'añad', 'cald', 'coccion', 'aqu', 'present', 'plat', 'visit', 'fresc', 'crujient', 'jamon', 'espolvor', 'encim', 'jamoncit', 'hech', 'anterior', 'crujient', 'contr', 'textur', 'fabul']","  (1, 4)	1.0
  (3, 1)	1.0
  (8, 1)	1.0
  (20, 3)	1.0
  (27, 2)	1.0
  (30, 2)	1.0
  (33, 2)	1.0
  (37, 0)	1.0
  (38, 4)	1.0
  (42, 4)	1.0
  (63, 0)	1.0
  (64, 4)	1.0
  (71, 2)	1.0
  (73, 1)	1.0
  (87, 0)	1.0
  (90, 3)	1.0
  (103, 0)	1.0
  (104, 4)	1.0
  (113, 0)	1.0
  (116, 3)	1.0
  (120, 3)	1.0
  (133, 1)	1.0
  (135, 3)	1.0
  (142, 1)	1.0
  (149, 1)	1.0
  (167, 3)	1.0
  (179, 4)	1.0
  (194, 2)	1.0"
116,CREMA DE CALABAZA.😋🍲 Vegano.txt,vamos hacer una crema de calabaza para ello necesitamos calabaza 1 dientes de ajo puerro un trozo de cebolla sal harina y aceite unas patatas y unas zanahorias lo primero que tenemos que hacer es quitarle la piel a la calabaza y trocearla demostró ser hoy a toda la calabaza está toda limpita y hemos troceado también la cebolla el puerro la zanahoria y un diente de ajo ahora lo que tenemos que hacer es agregar todos estos ingredientes a la olla donde hemos puesto aceite Vento que añadiremos todas estas verduras y las robaremos durante un ratito ya continuación añadiremos las patatas peladas y troceadas estamos regando ya todas las verduritas y ahora ya ya vino también la patata que nos echar un poquito de sal pero lo echaron un poco más y ahora seguimos hablando Ya lo que olvidemos todo de agua que hemos cubierto y Arturo de agua hemos añadido más al y media pastilla de estar luz y ahora cerraremos la olla y cuando empiece a salir mucho vapor por la chimenea pondremos la válvula esperaremos a que suban las tres rayitas y cuando suban hacer rayitos bajaremos el fuego al uno y lo tendremos cosiendo pues como unos 10 minutos este mismo proceso se puede hacer También en cazuela en cuyo caso por bueno igual Lo tendríamos cogiendo pues como una media hora aproximadamente 20 minutos Bueno ya subido las rayitas de la válvula ahora hemos bajado eso vale 1 G atenderlo cochinitos una vez que pasen los 10 minutos estaremos el fuego retiraremos la olla y esperaremos a que el vapor y bajen las rayitas para poder abrirla pues lo que vamos a hacer ahora es con un caso y Pasándola a una cazuela y a continuación con la batidora pues batir todo bien para formar una crema Iremos añadiendo el caldo que sea necesario para darle la textura que nos guste bien más caldosito o bien más espeso pero en cualquier caso con la batidora dejarlo muy fino ya tenemos pasará por la batidora la crema Cerrillos finita que queda y ahora la ponemos en el fuego otra vez para calentarla y probar de sal para ver si está bien condimentada Y además lo que vamos a hacer es en una sartén cita pequeña ponemos una chorra de aceite y vamos a durar unos dientes de ajo cuando estén dorados lo Sacaremos bien ese aceite por sí echaremos media cucharada de harina dejaremos que se haga un poco la harina y todo el contenido el aceite con harina lo veremos en el puré y removeremos bien para que se entremezclan bien y dale un gusto muy rico a nuestra crema una vez que nos frito los ajos que sean dorados los hemos retirado y ahora en el mismo aceite añadimos media cucharada de harina la g bien que coger el sabor de elástico que tiene el aceite y ahora Una vez que se roben lo añadimos a la cazuela una vez que hemos añadido el aceite con la harina pues ya habrá removemos bien que se mezcle todo bien Ya solo nos Quiero probar de sal y a ver si queda una crema Pues con un aspecto riquísimo un color muy bonito y el sabor estupendo y por fin aquí tenemos la crema de calabaza ya dispuesta para comer y es una crema muy suave y rica y espero que os gusten y os animéis a hacerla,"['vam', 'hac', 'crem', 'calabaz', 'ello', 'necesit', 'calabaz', '1', 'dient', 'ajo', 'puerr', 'troz', 'ceboll', 'sal', 'harin', 'aceit', 'unas', 'patat', 'unas', 'zanahori', 'primer', 'hac', 'quit', 'piel', 'calabaz', 'troc', 'demostr', 'ser', 'hoy', 'tod', 'calabaz', 'tod', 'limpit', 'troc', 'ceboll', 'puerr', 'zanahori', 'dient', 'ajo', 'ahor', 'hac', 'agreg', 'ingredient', 'olla', 'puest', 'aceit', 'vent', 'añad', 'tod', 'verdur', 'rob', 'ratit', 'continu', 'añad', 'patat', 'pel', 'troc', 'reg', 'tod', 'verdurit', 'ahor', 'vin', 'patat', 'echar', 'poquit', 'sal', 'echaron', 'ahor', 'segu', 'habl', 'olvid', 'agu', 'cubiert', 'artur', 'agu', 'añad', 'medi', 'pastill', 'luz', 'ahor', 'cerr', 'olla', 'empiec', 'sal', 'vapor', 'chimene', 'pondr', 'valvul', 'esper', 'sub', 'tres', 'rayit', 'sub', 'hac', 'rayit', 'baj', 'fueg', 'cos', 'pues', '10', 'minut', 'mism', 'proces', 'pued', 'hac', 'cazuel', 'cuy', 'cas', 'buen', 'igual', 'cog', 'pues', 'medi', 'hor', 'aproxim', '20', 'minut', 'buen', 'sub', 'rayit', 'valvul', 'ahor', 'baj', 'val', '1', 'g', 'atend', 'cochinit', 'vez', 'pas', '10', 'minut', 'fueg', 'retir', 'olla', 'esper', 'vapor', 'baj', 'rayit', 'pod', 'abrirl', 'pues', 'vam', 'hac', 'ahor', 'cas', 'pas', 'cazuel', 'continu', 'batidor', 'pues', 'bat', 'bien', 'form', 'crem', 'irem', 'añad', 'cald', 'necesari', 'darl', 'textur', 'gust', 'bien', 'caldosit', 'bien', 'espes', 'cualqui', 'cas', 'batidor', 'dej', 'fin', 'pas', 'batidor', 'crem', 'cerrill', 'finit', 'qued', 'ahor', 'pon', 'fueg', 'vez', 'calent', 'prob', 'sal', 'ver', 'si', 'bien', 'condiment', 'ademas', 'vam', 'hac', 'sarten', 'cit', 'pequeñ', 'pon', 'chorr', 'aceit', 'vam', 'dur', 'dient', 'ajo', 'dor', 'sac', 'bien', 'aceit', 'echar', 'medi', 'cuchar', 'harin', 'dej', 'hag', 'harin', 'conten', 'aceit', 'harin', 'ver', 'pur', 'remov', 'bien', 'entremezcl', 'bien', 'dal', 'gust', 'ric', 'crem', 'vez', 'frit', 'ajos', 'dor', 'retir', 'ahor', 'mism', 'aceit', 'añad', 'medi', 'cuchar', 'harin', 'g', 'bien', 'cog', 'sabor', 'elast', 'aceit', 'ahor', 'vez', 'rob', 'añad', 'cazuel', 'vez', 'añad', 'aceit', 'harin', 'pues', 'remov', 'bien', 'mezcl', 'bien', 'sol', 'quier', 'prob', 'sal', 'ver', 'si', 'qued', 'crem', 'pues', 'aspect', 'riquisim', 'color', 'bonit', 'sabor', 'estupend', 'fin', 'aqu', 'crem', 'calabaz', 'dispuest', 'com', 'crem', 'suav', 'ric', 'esper', 'gust', 'anim', 'hac']","  (1, 5)	1.0
  (2, 4)	1.0
  (14, 6)	1.0
  (15, 0)	1.0
  (21, 5)	1.0
  (39, 1)	1.0
  (40, 5)	1.0
  (45, 0)	1.0
  (47, 2)	1.0
  (53, 2)	1.0
  (60, 1)	1.0
  (67, 1)	1.0
  (75, 2)	1.0
  (79, 1)	1.0
  (93, 5)	1.0
  (98, 7)	1.0
  (104, 5)	1.0
  (111, 7)	1.0
  (121, 1)	1.0
  (141, 7)	1.0
  (143, 5)	1.0
  (144, 1)	1.0
  (150, 7)	1.0
  (152, 3)	1.0
  (154, 4)	1.0
  :	:
  (211, 6)	1.0
  (213, 0)	1.0
  (214, 6)	1.0
  (218, 3)	1.0
  (220, 3)	1.0
  (224, 4)	1.0
  (230, 1)	1.0
  (232, 0)	1.0
  (233, 2)	1.0
  (236, 6)	1.0
  (238, 3)	1.0
  (242, 0)	1.0
  (243, 1)	1.0
  (246, 2)	1.0
  (249, 2)	1.0
  (250, 0)	1.0
  (251, 6)	1.0
  (252, 7)	1.0
  (254, 3)	1.0
  (256, 3)	1.0
  (264, 4)	1.0
  (265, 7)	1.0
  (274, 4)	1.0
  (278, 4)	1.0
  (284, 5)	1.0"
117,JUDIAS 🍲😋PINTAS CON ARROZ. Vegano.txt,vamos elaborar unas judías pintas en mi caso con arroz los ingredientes son judías pintas que hemos tenido toda la noche en remojo en agua y ahora la hacemos Es cubrir las hemos puesto en la malla una hoja de laurel cebolla ajos pimentón dulce y sal aceite y arroz lo primero hemos puesto las crías dentro de la olla las hemos cubierto de agua y hemos añadido la hoja de laurel 3 dientes de ajo un trozo de cebolla y una chorreadita de aceite de oliva ahora no le ponemos nada de saldo le pondremos la tapa y cuando salga mucho vapor por la chimenea pondremos la válvula esperaremos que suban hacer rayitas en ese momento bajaremos el fuego al número uno y dejaremos cocer 7 minutos una vez pasado ese tiempo retiraremos la olla del fuego y esperaremos a que bajen las rayitas para poder abrir la olla mientras y después en las judías en una sartén hemos puesto una chorrada de aceite de oliva y vamos a durar unos Cuántos dientes de ajo una vez que estén dorados lo retiraremos Y en este aceite hoy haremos una cebolla que tenemos aquí bien picadita hasta que esté Blanca ya vamos a tener dorados los ojos Así que ahora nos vamos a retirar Y en este aceite y ha comentado vamos a seguir toda la cebollita que habíamos picado vamos Añadir la sala la cebollita un poquito de sal y esperaremos a que se fríen se quede bien pasadita Por su parte Ya empezaron a contar el tiempo en la olla Así que habrá una vez que han sido las rayitas de la válvula vamos a esperar 7 minutos ya estaré allá los distintos es cuestión de que encontré el vuelo está organizada la cebolla pimentón y a continuación elaborarlas,"['vam', 'elabor', 'unas', 'jud', 'pint', 'cas', 'arroz', 'ingredient', 'jud', 'pint', 'tod', 'noch', 'remoj', 'agu', 'ahor', 'hac', 'cubr', 'puest', 'mall', 'hoj', 'laurel', 'ceboll', 'ajos', 'pimenton', 'dulc', 'sal', 'aceit', 'arroz', 'primer', 'puest', 'cri', 'dentr', 'olla', 'cubiert', 'agu', 'añad', 'hoj', 'laurel', '3', 'dient', 'ajo', 'troz', 'ceboll', 'chorreadit', 'aceit', 'oliv', 'ahor', 'pon', 'sald', 'pondr', 'tap', 'salg', 'vapor', 'chimene', 'pondr', 'valvul', 'esper', 'sub', 'hac', 'rayit', 'moment', 'baj', 'fueg', 'numer', 'dej', 'coc', '7', 'minut', 'vez', 'pas', 'tiemp', 'retir', 'olla', 'fueg', 'esper', 'baj', 'rayit', 'pod', 'abrir', 'olla', 'mientr', 'despues', 'jud', 'sarten', 'puest', 'chorr', 'aceit', 'oliv', 'vam', 'dur', 'cuant', 'dient', 'ajo', 'vez', 'dor', 'retir', 'aceit', 'hoy', 'har', 'ceboll', 'aqu', 'bien', 'picadit', 'blanc', 'vam', 'ten', 'dor', 'ojos', 'asi', 'ahor', 'vam', 'retir', 'aceit', 'coment', 'vam', 'segu', 'tod', 'cebollit', 'pic', 'vam', 'añad', 'sal', 'cebollit', 'poquit', 'sal', 'esper', 'fri', 'qued', 'bien', 'pasadit', 'part', 'empez', 'cont', 'tiemp', 'olla', 'asi', 'vez', 'sid', 'rayit', 'valvul', 'vam', 'esper', '7', 'minut', 'alla', 'distint', 'cuestion', 'encontr', 'vuel', 'organiz', 'ceboll', 'pimenton', 'continu', 'elabor']","  (0, 4)	1.0
  (21, 1)	1.0
  (26, 0)	1.0
  (32, 3)	1.0
  (42, 1)	1.0
  (44, 0)	1.0
  (56, 2)	1.0
  (72, 3)	1.0
  (74, 2)	1.0
  (79, 3)	1.0
  (86, 0)	1.0
  (88, 4)	1.0
  (96, 0)	1.0
  (99, 1)	1.0
  (104, 4)	1.0
  (110, 4)	1.0
  (112, 0)	1.0
  (114, 4)	1.0
  (119, 4)	1.0
  (125, 2)	1.0
  (134, 3)	1.0
  (140, 4)	1.0
  (141, 2)	1.0
  (150, 1)	1.0"
118,ENSALADA DE PASTA🥗👍.txt,vamos a preparar una ensalada de pasta vamos a necesitar bonito el aceite de oliva sal pasta puede ser la pasa que os guste yo solo hacer lacitos Margaritas así de colores pero yo ya los platos apetezca oliva rellenas verdes aceite de oliva vinagre en este caso se modela Pero puede ser cualquier vinagre pimiento rojo maíz dulce tomate Olivas negras y que eso lo primero ponemos al fuego una cazuela con abundante agua le hemos añadido una cucharada sopera de sal y un poquito de aceite cuando hierva a borbotones añadiremos la pasta ya tenemos el agua hirviendo a borbotones y ahora le añadimos la pasa y la removeremos con una cuchara para que no se pegue la tendremos corriendo hasta que esté a nuestro justo blandita pero por dentro un poquito al dente que quede un poquitito tierra no tiene que estar súper súper cogida ahora simplemente a esperar mientras se nos cuece la pasta en un recipiente hemos cortado a cuadraditos todas las verduras el queso el pimiento rojo el tomate hemos troleado las Nueces hemos puesto toda la latita de maíz dulce las Olivas negras el bonito en aceite el queso y hueso queso semicurado pero podés poner queso fresco el queso que os apetezca y añadirle los ingredientes Que gusten a mí con estos ingredientes me gusta muchísimo ahora ya solo nos quedaría puedes refrescar la pasta una vez que esté cocida y ayer se la da a estos ingredientes ahora los mezclaremos bien y esperaremos a que se la pasa cosita esa cada uno de los lacitos de la pasta reprobado Y cómo están yo gusto de la disco y creo que ya está bien pues ahora ya lo voy a escribir y voy a pasar la pasta por debajo del Grifo con agua fría para refrescar la y quitarle la vida lo pasamos así por el Grifo con agua fría y con ello cortamos la cocción y conseguimos que la pasta si nos queremos vueltecita ahora ya una vez que su vida la vamos a Añadir a a nuestra fuente con el resto de ingredientes ya hemos añadido la pasta y ahora entre mezclaremos bien todo le añadiremos también el aceite que tenía el bonito en la lata Por qué es aceite de oliva y le da un sabor muy rico entonces este aceite se lo vamos a morir una vez que tenemos bien entremezclados todos los ingredientes la vamos a meter a la nevera para que se enfríe bien para que serían fresquita y ya solo nos quedara añadirle la vinagreta es decir una mezcla de tres partes de aceite de oliva una parte de vinagre y la sal que creamos conveniente en un vasito hemos puesto tres partes de aceite y una de vinagre como el de morena de color casi negro pero resulta un poquito más suave que el vinagre de vino que nos añadido también sal y ahora esto con un tenedor nos vamos a batir un poco y se lo añadiremos a nuestra ensalada entre mezclaremos bien Ya solo nos quedara servir es una ensalada riquísima con un con una gran cantidad de vitaminas y de nutrientes y además muy fresquita para el verano está sería una buena ración de ensalada me dice cantidad de colorines Y de verdad qué es que está riquísima,"['vam', 'prepar', 'ensal', 'past', 'vam', 'necesit', 'bonit', 'aceit', 'oliv', 'sal', 'past', 'pued', 'ser', 'pas', 'gust', 'sol', 'hac', 'lacit', 'margarit', 'asi', 'color', 'plat', 'apetezc', 'oliv', 'rellen', 'verd', 'aceit', 'oliv', 'vinagr', 'cas', 'model', 'pued', 'ser', 'cualqui', 'vinagr', 'pimient', 'roj', 'maiz', 'dulc', 'tomat', 'oliv', 'negr', 'primer', 'pon', 'fueg', 'cazuel', 'abund', 'agu', 'añad', 'cuchar', 'soper', 'sal', 'poquit', 'aceit', 'hierv', 'borboton', 'añad', 'past', 'agu', 'hirv', 'borboton', 'ahor', 'añad', 'pas', 'remov', 'cuch', 'peg', 'corr', 'just', 'blandit', 'dentr', 'poquit', 'dent', 'qued', 'poquitit', 'tierr', 'sup', 'sup', 'cog', 'ahor', 'simplement', 'esper', 'mientr', 'cuec', 'past', 'recipient', 'cort', 'cuadradit', 'tod', 'verdur', 'ques', 'pimient', 'roj', 'tomat', 'trol', 'nuec', 'puest', 'tod', 'latit', 'maiz', 'dulc', 'oliv', 'negr', 'bonit', 'aceit', 'ques', 'hues', 'ques', 'semicur', 'podes', 'pon', 'ques', 'fresc', 'ques', 'apetezc', 'añad', 'ingredient', 'gust', 'ingredient', 'gust', 'muchisim', 'ahor', 'sol', 'qued', 'pued', 'refresc', 'past', 'vez', 'coc', 'ayer', 'da', 'ingredient', 'ahor', 'mezcl', 'bien', 'esper', 'pas', 'cosit', 'cad', 'lacit', 'past', 'reprob', 'com', 'gust', 'disc', 'cre', 'bien', 'pues', 'ahor', 'voy', 'escrib', 'voy', 'pas', 'past', 'debaj', 'grif', 'agu', 'fri', 'refresc', 'quit', 'vid', 'pas', 'asi', 'grif', 'agu', 'fri', 'ello', 'cort', 'coccion', 'consegu', 'past', 'si', 'quer', 'vueltecit', 'ahor', 'vez', 'vid', 'vam', 'añad', 'fuent', 'rest', 'ingredient', 'añad', 'past', 'ahor', 'mezcl', 'bien', 'añad', 'aceit', 'bonit', 'lat', 'aceit', 'oliv', 'da', 'sabor', 'ric', 'entonc', 'aceit', 'vam', 'mor', 'vez', 'bien', 'entremezcl', 'ingredient', 'vam', 'met', 'never', 'enfri', 'bien', 'fresquit', 'sol', 'qued', 'añad', 'vinagret', 'dec', 'mezcl', 'tres', 'part', 'aceit', 'oliv', 'part', 'vinagr', 'sal', 'cre', 'convenient', 'vasit', 'puest', 'tres', 'part', 'aceit', 'vinagr', 'moren', 'color', 'casi', 'negr', 'result', 'poquit', 'suav', 'vinagr', 'vin', 'añad', 'sal', 'ahor', 'tenedor', 'vam', 'bat', 'añad', 'ensal', 'mezcl', 'bien', 'sol', 'qued', 'serv', 'ensal', 'riquisim', 'gran', 'cantid', 'vitamin', 'nutrient', 'ademas', 'fresquit', 'veran', 'buen', 'racion', 'ensal', 'dic', 'cantid', 'colorin', 'verd', 'riquisim']","  (0, 6)	1.0
  (3, 5)	1.0
  (4, 6)	1.0
  (7, 0)	1.0
  (8, 4)	1.0
  (10, 5)	1.0
  (23, 4)	1.0
  (26, 0)	1.0
  (27, 4)	1.0
  (40, 4)	1.0
  (48, 2)	1.0
  (53, 0)	1.0
  (56, 2)	1.0
  (57, 5)	1.0
  (61, 1)	1.0
  (62, 2)	1.0
  (79, 1)	1.0
  (84, 5)	1.0
  (101, 4)	1.0
  (104, 0)	1.0
  (115, 2)	1.0
  (121, 1)	1.0
  (126, 5)	1.0
  (132, 1)	1.0
  (134, 3)	1.0
  :	:
  (174, 1)	1.0
  (177, 6)	1.0
  (178, 2)	1.0
  (182, 2)	1.0
  (183, 5)	1.0
  (184, 1)	1.0
  (186, 3)	1.0
  (187, 2)	1.0
  (188, 0)	1.0
  (191, 0)	1.0
  (192, 4)	1.0
  (197, 0)	1.0
  (198, 6)	1.0
  (201, 3)	1.0
  (204, 6)	1.0
  (208, 3)	1.0
  (212, 2)	1.0
  (218, 0)	1.0
